qid,pid
5512,1976105
5512,1967071
5513,1965841
5513,1958328
5513,1954066
5513,1954469
5513,1954737
5514,1964940
5514,1962971
5514,1955827
5514,1957598
5515,1976218
5515,1962926
5516,1966030
5516,1962038
5517,91785
5519,127409
5520,1953710
5520,1969680
5520,1961832
5520,1960139
5520,1966789
5520,1967911
5520,1961385
5520,1956925
5520,1965729
5520,1959630
5520,18181
5520,33991
5521,1179316
5521,1588612
5522,1289541
5522,1152981
5522,1242368
5522,1970594
5524,1958008
5525,1959804
5526,1967734
5526,1967876
5527,1953969
5528,1955141
5528,1954325
5528,1960235
5529,1957957
5529,1956984
5529,1962386
5529,1955582
5529,1967881
5529,1960685
5529,1956349
5529,1968573
5529,1964942
5529,1954600
5529,1969373
5529,1954989
5529,1964502
5530,1957859
5530,1970773
5530,1957481
5530,1954197
5531,1967269
5531,1665783
5532,1953798
5532,141316
5533,1961370
5533,1954536
5535,1955418
5535,1731399
5536,888188
5537,1961834
5537,1962471
5537,1969281
5537,1957193
5537,1962878
5537,1966847
5537,1957093
5537,1953821
5538,1966723
5540,1965350
5540,1967967
5540,1965793
5540,175099
5540,1958900
5540,1958259
5542,1955998
5542,1958359
5542,1960208
5542,1967138
5542,1967678
5542,1961703
5542,1956625
5542,1970840
5543,1970828
5543,1964729
5543,1975725
5543,1959204
5544,1969462
5544,1961315
5545,1963830
5546,1966709
5547,1712332
5548,224029
5548,1569680
5548,1956577
5548,853937
5548,1960546
5548,1958740
5549,1961997
5549,1964698
5550,1968311
5550,1212930
5550,347636
5550,1969370
5550,1969171
5550,1954945
5550,1955883
5550,877794
5551,1960874
5552,1957526
5552,1953918
5553,1968974
5553,1960338
5553,1954209
5553,1961957
5553,1958796
5553,1961673
5553,470290
5553,1963102
5554,1967332
5554,1954322
5556,303249
5556,1954072
5557,1967434
5557,1958297
5558,1966365
5558,1958561
5558,1964978
5559,1965805
5559,1964707
5559,1954688
5559,1954063
5559,1968658
5559,1957133
5559,1962980
5560,1958147
5560,1964200
5560,1966581
5560,1963324
5561,1962814
5562,1964674
5562,847154
5563,1955497
5563,1956433
5564,1958307
5564,1968222
5564,1654141
5565,1958355
5565,1970863
5565,1962857
5565,1975882
5565,1965717
5565,1957061
5565,1960774
5565,1969982
5565,1965479
5566,1967320
5566,1966543
5566,1960987
5567,1967670
5567,1965344
5567,1315038
5567,1473935
5567,1957226
5567,1961811
5567,221481
5567,1976362
5567,1954679
5568,1962847
5568,1957419
5568,1960511
5568,1976160
5568,1967219
5568,1959224
5568,1958579
5568,1956982
5569,1965734
5569,1957690
5570,1572530
5570,986642
5570,1966082
5570,1965682
5570,1958846
5570,631875
5570,972551
5570,1179177
5570,1963094
5570,979941
5570,1241372
5571,1964810
5571,1958837
5571,1976077
5571,1970434
5572,1954516
5573,699978
5573,1967554
5573,1964772
5574,1956077
5575,1954787
5575,1968457
5577,1970596
5577,1959319
5577,73186
5577,1969546
5578,1953656
5578,1968461
5580,1964676
5580,1969708
5580,1962678
5580,640388
5580,1963020
5580,1956465
5581,1968488
5581,1957972
5582,1961822
5583,1310756
5583,992623
5583,1957872
5583,1345175
5583,1023204
5583,1969520
5583,1975952
5583,1967880
5583,1968518
5583,852954
5583,1962013
5583,748403
5583,1957826
5583,1976023
5583,1959829
5584,1964789
5584,1969337
5584,1954472
5585,1960690
5585,1959689
5585,1958778
5585,1967014
5585,1963849
5585,1955178
5586,1976166
5586,495265
5587,1959237
5587,1956244
5587,1966570
5588,1965330
5589,1970346
5590,1969192
5590,1082765
5590,1959247
5590,1969036
5590,1963200
5590,1966936
5590,1957746
5590,1483330
5591,956776
5591,1963054
5592,1964814
5592,1969406
5592,1960039
5593,1961113
5593,1956922
5593,1665688
5593,1969008
5593,1835523
5593,1955066
5594,692866
5594,1964010
5594,1955858
5594,1968841
5594,1959199
5595,1969191
5595,1961466
5595,1966465
5595,1961958
5595,1958802
5595,1954740
5595,1953908
5595,1954384
5595,1970467
5596,1960383
5596,1965017
5596,1957806
5597,1963925
5597,357669
5597,1962088
5598,1959480
5598,1976216
5598,1967129
5599,1964797
5599,1968499
5599,1953695
5600,1976247
5602,1959981
5603,1960393
5604,1928104
5604,1958056
5605,1957038
5605,1954830
5606,1969302
5607,1960530
5608,1956300
5608,1956205
5608,506
5609,1969248
5610,1964830
5610,1959170
5611,949653
5612,1961517
5612,922802
5613,1113967
5614,1960489
5614,1965789
5615,1962261
5616,1970038
5617,1960751
5618,1956909
5618,1337096
5618,1966218
5618,1967215
5618,155825
5618,1961606
5618,1963183
5618,1954135
5619,1975744
5619,1958413
5620,1970516
5620,1965318
5620,1954887
5620,1964727
5621,1969188
5622,1958129
5623,1780634
5623,421129
5623,1961855
5623,1955558
5623,1961447
5624,1956074
5624,1965890
5624,1959172
5624,1969196
5624,1962212
5625,1960039
5626,1966399
5626,341116
5626,1966416
5626,1961527
5626,1955495
5626,1964456
5626,1966018
5626,1965462
5627,1960099
5627,1962253
5627,1967787
5627,1962799
5627,1957460
5628,1961823
5628,1975940
5629,1965667
5629,1955977
5630,1782039
5632,1959034
5632,1964052
5633,1961303
5633,1969483
5633,1965365
5634,1969192
5634,1956887
5634,1959333
5634,1955357
5634,1960899
5635,1969729
5635,1954218
5638,1690414
5638,1465872
5639,1964904
5639,1957784
5639,1961844
5639,1964712
5639,1959444
5640,1964490
5641,1965622
5641,1963852
5641,1954371
5642,1328224
5643,913584
5643,1960292
5643,1963019
5643,1969062
5643,1953653
5644,879870
5645,1275989
5645,1951840
5645,1968226
5645,1137167
5645,1157778
5645,1957210
5645,1959908
5646,1966722
5647,1613166
5648,1773444
5648,453050
5649,1958523
5649,1961117
5649,1009269
5650,1965463
5651,1964405
5651,1954941
5652,1964495
5653,1970337
5653,1961536
5654,1968585
5654,1965479
5654,1963572
5655,1964796
5655,1962021
5655,1956149
5656,1968249
5656,1967781
5656,1955124
5656,1969448
5656,1959541
5656,1969015
5656,96774
5657,1958552
5657,1963426
5657,1854525
5657,1967142
5657,1965608
5657,1954656
5657,1970525
5657,1954848
5657,1957834
5659,130955
5660,1257336
5661,1976062
5661,1967764
5661,1963437
5662,1960207
5662,1149896
5663,1956149
5663,1961756
5666,1967705
5667,1964853
5667,1957305
5667,1970086
5667,1961970
5667,1956651
5667,1965422
5667,1953728
5668,1963675
5669,1970603
5669,1964721
5670,1959355
5670,1967552
5671,1961434
5671,1967556
5671,1958077
5671,1975890
5672,1969461
5673,1957997
5674,1961296
5674,1967761
5674,858377
5674,1963667
5675,1975759
5675,1959474
5675,1967759
5675,1954962
5675,1959798
5675,1966348
5675,1955664
5675,1966770
5675,1964526
5675,1970390
5675,1963171
5675,1966979
5675,1956314
5675,1969748
5675,1976090
5675,1955872
5675,1957164
5675,1961483
5675,1966436
5675,1960853
5675,1956620
5675,1957493
5675,1958429
5675,1957062
5675,1956670
5675,1956230
5675,1963552
5675,1953690
5675,1964701
5675,1957433
5675,1968812
5675,1964533
5675,1960258
5675,9478
5676,1957941
5677,1967558
5678,1958896
5678,1969177
5679,1954104
5679,1957799
5679,1119711
5679,1954371
5679,1968891
5679,1958666
5679,1954206
5679,1955724
5679,1218025
5679,46404
5679,20388
5679,1965988
5679,41038
5680,1957400
5681,1958258
5681,1954535
5681,1966159
5682,1957801
5682,218674
5683,1957135
5683,1969770
5683,1956319
5684,1285085
5688,1976241
5688,1966660
5688,1956251
5688,1970796
5690,1392168
5690,1962432
5690,1969402
5690,1886254
5690,1956662
5691,1956655
5691,1956986
5691,1962070
5691,1960025
5691,1964579
5692,1962861
5692,1963067
5692,1954209
5692,470290
5692,1957801
5692,1953876
5692,1962383
5692,1967039
5692,1955020
5692,1965538
5692,1968167
5692,1961957
5692,1540694
5692,1352444
5694,1966588
5694,1967978
5694,1963584
5694,1955292
5695,1955713
5696,1565107
5696,1955041
5696,570952
5696,1958844
5696,1450503
5696,409016
5696,504793
5696,1958835
5696,1967974
5696,1959256
5696,1967323
5696,1959153
5697,1969362
5697,1966402
5697,1969457
5697,783128
5697,1968003
5697,1959395
5697,1968586
5697,1956738
5697,1970328
5698,482068
5699,1963103
5700,746396
5701,1967341
5701,1969739
5702,1967755
5702,1959078
5702,1969428
5703,1953699
5703,1969237
5704,1960809
5704,1964906
5704,1968272
5704,1964626
5704,1461518
5705,1958436
5705,1961205
5705,1956401
5705,1955361
5705,1964339
5705,614805
5705,1970631
5705,1961926
5706,1967516
5706,1955588
5706,1954834
5708,1955682
5709,1960096
5709,1960084
5709,1957667
5709,1966022
5709,1969545
5710,1391082
5710,1145794
5711,1955203
5713,1655790
5713,1668446
5714,1976187
5715,1958104
5715,1961535
5715,102123
5715,1964806
5715,1959970
5715,1961128
5716,1970693
5716,1956696
5716,1961246
5716,1711702
5716,1976091
5718,1963268
5719,1961170
5720,1963118
5721,1960986
5721,666683
5721,1969021
5721,1959370
5722,1956279
5726,1956239
5726,1962592
5726,1976197
5726,1964027
5726,1961955
5726,1955281
5727,1962527
5727,1953699
5727,1962004
5727,1961087
5727,1970853
5727,1958369
5728,1966462
5728,50461
5729,1965054
5729,932055
5729,1955557
5729,1953887
5729,1976366
5729,1976304
5730,1958818
5730,1968146
5730,1962955
5731,183538
5731,1762386
5731,1959358
5732,1957219
5732,1969549
5733,1955103
5733,1957119
5735,1954946
5735,1953896
5735,1960397
5735,1104718
5735,1831536
5735,1953816
5736,1955450
5736,1966367
5736,1957607
5736,1963550
5736,1959250
5737,1955937
5737,1965553
5737,1962375
5737,1956528
5737,1962100
5737,1967408
5738,1966076
5738,1962047
5738,1960042
5738,1965355
5739,1464867
5739,175935
5739,1587500
5739,1964423
5739,561686
5739,704914
5739,1967809
5739,1961919
5741,1963212
5741,1965198
5742,1129680
5743,1967619
5744,1968605
5744,1961237
5745,1965568
5745,1296961
5746,1975703
5746,1955579
5746,1963385
5748,1967481
5748,522532
5748,1958458
5748,1967494
5748,1956151
5748,1968487
5750,1397062
5751,1970557
5751,1965446
5751,1967728
5751,1966247
5752,1966567
5752,1970401
5753,1955886
5753,1960237
5753,1954872
5755,1957928
5755,1965974
5755,1956306
5756,1960438
5756,1677653
5756,1967404
5757,1963288
5758,1967569
5758,1969903
5758,1956464
5758,1956022
5758,1954826
5759,1969101
5759,1960888
5760,1958590
5760,1967314
5760,1975769
5761,1959282
5761,1957746
5761,1966936
5761,1953971
5761,6947
5762,1969842
5762,1967730
5762,1957876
5762,1955711
5762,1955666
5763,807605
5763,672463
5763,702899
5763,1958315
5764,1961613
5764,1958282
5765,1757069
5765,1957582
5765,1957671
5768,1969375
5768,1954338
5768,1960526
5769,77027
5769,1970186
5769,1954598
5769,1954634
5769,1964885
5769,1956810
5770,1962861
5770,1962998
5770,1957715
5770,1968639
5770,1955476
5770,1968974
5770,1961957
5770,22703
5772,1957621
5772,1960446
5772,1962267
5772,1961809
5772,1957959
5773,1963364
5773,1962762
5773,1957453
5773,1962112
5773,1601182
5774,1966525
5775,1956339
5776,1961162
5777,1967782
5778,1916083
5778,1969525
5779,1954171
5780,1967856
5780,1969755
5780,1961080
5780,1958289
5780,1954927
5780,1955261
5780,1960586
5780,1954715
5781,1968120
5782,1959535
5782,1970723
5783,1333806
5783,1968129
5784,1962012
5784,1786027
5785,1968230
5785,1961013
5785,1956903
5785,1959618
5786,1962365
5786,1664725
5786,1963342
5786,1955318
5786,1960289
5786,1966947
5786,572743
5786,1967401
5786,1960535
5786,1273957
5788,1967015
5788,1966280
5789,1064060
5791,1953910
5792,1078666
5793,1953770
5794,1969940
5795,1965005
5796,1965475
5797,1931248
5797,1576742
5797,1955282
5797,1958747
5798,1955562
5799,1270422
5799,1970031
5799,1958550
5800,1957871
5800,1959181
5800,1961698
5800,1962869
5800,1968444
5800,1970725
5801,1849192
5801,470899
5801,1966562
5803,1970473
5803,1963249
5805,1969434
5806,1965904
5807,1981517
5807,1953912
5807,1969790
5808,1590868
5808,1898821
5809,1956694
5811,1961556
5811,1970527
5811,1970691
5811,1954530
5811,1968042
5811,1968956
5812,1957029
5812,1967607
5813,1964147
5813,1965433
5813,1958650
5813,1967176
5814,1960302
5814,1963266
5814,1962996
5814,1965101
5814,1957977
5814,1955890
5814,1966304
5814,1954812
5815,1957397
5815,1976024
5815,1596132
5815,1956135
5817,1965827
5818,1959187
5818,1957979
5818,1961736
5818,1966613
5819,1967244
5819,1955022
5820,1955229
5820,1957157
5821,1959311
5821,1966257
5821,1963372
5821,1969335
5821,1976324
5821,1957078
5823,1961427
5823,1965574
5824,1961422
5825,1960402
5825,1964735
5826,1935210
5827,1962083
5827,1960891
5828,1953868
5829,145209
5829,1970650
5830,1965196
5830,1959567
5830,418042
5831,1439809
5831,1454186
5831,1957002
5831,1960793
5832,857920
5832,1976280
5832,1955610
5833,1959017
5833,1954623
5833,1955837
5835,1954242
5835,1968629
5836,447341
5836,662211
5837,1531119
5839,1961175
5839,1976263
5840,1595284
5841,1962905
5841,1962204
5841,1957708
5843,1962416
5844,1961781
5844,1968207
5844,1958731
5844,1968526
5844,1970738
5844,1953659
5844,1960811
5844,1966549
5844,1009137
5845,521589
5845,1961686
5845,944163
5845,1959408
5845,1957279
5845,1976036
5845,1965906
5846,1966386
5846,1975821
5846,1968628
5846,1954497
5847,1963703
5847,1965804
5847,1953853
5849,835440
5850,1965904
5851,1961431
5851,1954187
5852,1956541
5853,1969652
5853,1965234
5853,1967855
5853,1953826
5853,1955440
5854,551024
5854,1966963
5854,1960389
5854,1964597
5854,882606
5854,1093400
5854,1964484
5854,1966805
5854,1147525
5854,1968021
5854,1969357
5854,1961924
5854,1958372
5855,1964646
5855,1965443
5855,1959834
5855,1963509
5856,1962906
5856,1962626
5857,1957444
5857,1963347
5857,1962534
5858,1956359
5858,1965749
5858,1957603
5858,1965959
5859,1965060
5859,1963462
5860,1961062
5860,1960182
5860,1968091
5860,1976369
5860,1957233
5860,1961022
5861,1301386
5861,1576742
5862,1957408
5862,1954183
5864,1348072
5864,1966477
5865,1954402
5866,1955462
5867,1968182
5867,1964161
5868,1965122
5868,1970201
5868,1954004
5868,1970166
5868,1953774
5868,1955202
5868,1967190
5868,1960130
5868,1959552
5868,1967073
5869,1376464
5869,1422739
5869,1968858
5869,1110339
5869,1960339
5869,1962202
5870,1961371
5870,1967839
5871,1959450
5872,1326289
5872,571182
5872,1954965
5872,1955695
5872,1967681
5873,1944529
5873,781779
5873,1349503
5875,1206881
5875,1016935
5875,1963769
5875,1959848
5875,1954641
5875,1968539
5877,1969731
5877,1954317
5878,1465584
5879,1968095
5879,964274
5879,1956668
5879,1966869
5879,1966212
5879,1966763
5879,1960989
5879,1960826
5879,1969433
5879,1968084
5879,1959899
5881,1958379
5883,1955638
5883,1968348
5883,1963874
5884,1969813
5885,1967542
5885,1967414
5885,1958001
5886,1966928
5886,1956690
5886,1967361
5886,1955861
5886,1958583
5886,1955587
5886,1962252
5886,1967302
5886,1965847
5886,1959126
5886,1956332
5886,1970817
5886,1961645
5887,1964426
5887,1966095
5887,1964646
5887,1975748
5888,1955324
5888,1963109
5889,1975894
5890,1956792
5890,781499
5891,1958573
5892,1965187
5893,1965859
5893,1966747
5894,1965885
5895,1959012
5897,1958170
5897,1969227
5897,1962462
5898,1959653
5898,1970461
5898,1966215
5898,1965846
5899,1966969
5900,1957157
5900,1969663
5901,1967456
5901,1957344
5902,1958890
5903,1957317
5903,1965159
5903,1960606
5903,881648
5904,269958
5905,1958796
5906,1968859
5906,1958046
5906,1963955
5906,569388
5907,1939378
5907,217358
5907,1965458
5908,959051
5909,1958253
5909,1954271
5909,1954693
5909,1964359
5910,1961614
5910,1967295
5910,1976168
5911,1955051
5911,1961239
5912,242045
5912,1954922
5913,1964549
5914,1964633
5914,1961978
5917,1968247
5919,1969878
5919,1958670
5919,1961744
5919,1954621
5919,1970494
5920,1967007
5920,1961884
5920,1953938
5920,1966719
5921,1968758
5921,1968363
5921,1965996
5921,1959815
5923,1960134
5923,370404
5923,1963360
5924,945101
5924,1954269
5924,1964651
5924,1969124
5925,1967984
5925,671916
5926,524609
5926,1968656
5926,1959677
5926,1969564
5926,1963234
5927,1962500
5928,1953680
5928,1970856
5929,1969713
5930,1968871
5930,433853
5931,1962287
5931,1969527
5932,1967421
5932,1960022
5932,1955077
5932,1956273
5932,1954076
5932,825213
5932,1959524
5933,1125928
5934,1961679
5935,1970189
5936,1975810
5936,973248
5936,1262497
5936,1954733
5936,1965990
5936,1963378
5936,1966400
5936,1705870
5936,1967200
5937,1969478
5937,1956882
5938,1955837
5938,1963062
5938,1964554
5938,1969803
5938,1960492
5939,1275691
5939,695490
5940,1969074
5941,1967609
5941,1963022
5941,1968745
5942,1957151
5942,1962448
5942,1970315
5943,1964752
5944,1967013
5945,1962223
5946,1969143
5946,1969696
5947,1503920
5947,1954677
5947,1447873
5947,1958417
5948,1964177
5948,1954796
5949,1968508
5949,1953960
5949,185952
5949,1954697
5950,1966477
5950,1348072
5950,1964303
5952,1954698
5952,1963928
5952,1960066
5952,1960024
5952,1969291
5953,1960305
5954,1957303
5954,1960406
5954,1964871
5954,1970834
5954,1959679
5954,1958969
5955,1976241
5955,1965862
5955,1958472
5955,1959119
5955,1970378
5956,1969878
5957,1957653
5958,1967507
5958,1970406
5958,1964933
5958,1963935
5959,1968687
5960,1969364
5961,1700912
5961,1954165
5961,1968823
5962,1956316
5963,1966716
5963,1965367
5963,1961182
5963,1953926
5963,1957424
5963,1968251
5963,1959384
5963,1967620
5963,1967437
5963,1956050
5963,1961921
5963,1969405
5963,1966274
5963,1958974
5963,1961019
5963,1957803
5963,1962141
5963,1955619
5963,1970553
5964,1953657
5964,1961750
5964,1970686
5965,1963954
5965,1964207
5965,1975868
5965,1970439
5965,1954611
5965,1955244
5965,1965772
5965,1955102
5965,1957086
5965,1962544
5965,1965725
5965,1956769
5965,1963500
5965,1957280
5966,813930
5967,1968274
5968,1970359
5968,1964710
5968,1968630
5968,1094922
5968,1964103
5968,1954155
5969,1976155
5971,1961037
5972,1956715
5972,1953666
5972,1969631
5972,687066
5972,1968863
5973,1967066
5973,1964876
5976,1965926
5977,1961158
5977,1954593
5977,1958244
5977,1969783
5978,1955210
5978,1955602
5979,1968400
5979,1962634
5979,1963434
5980,1963375
5981,1961325
5981,1957157
5981,1970584
5982,1967248
5983,1966200
5984,1969662
5984,1969224
5985,1965885
5985,1967507
5986,1954108
5986,1964093
5986,1954413
5987,1964590
5988,1955839
5988,643126
5988,1968599
5989,1964500
5989,1970528
5989,1966434
5989,1954563
5989,1957446
5989,1967125
5990,1968033
5991,626503
5991,1955906
5993,1954630
5993,1959989
5993,1967026
5993,1957948
5993,1962740
5993,1967025
5993,1965442
5993,1953849
5993,1961731
5994,1969364
5994,1962623
5994,1957376
5994,1954768
5994,1968581
5994,1976042
5994,1966828
5994,1958463
5994,1960883
5994,1960819
5994,1959018
5994,1968334
5994,1957134
5994,1956054
5995,1967899
5995,1963700
5996,1955382
5996,1969721
5996,1964702
5996,1961501
5996,1959380
5997,1338635
5997,607525
5997,1965624
5997,1955604
5998,1958118
5998,1447234
5998,1257276
5998,1270910
5998,1954786
5998,1965520
5998,1970014
5999,1967736
5999,1968697
5999,1913542
5999,1969402
6001,1954400
6001,1961693
6001,1968073
6001,1959749
6001,1964699
6001,1917062
6001,1962107
6001,1966973
6001,619445
6002,1956846
6003,1954873
6003,1148622
6004,1956994
6004,1961773
6004,1962828
6005,1957513
6006,1970163
6007,1963199
6009,1963501
6009,1959344
6009,1963824
6009,1953850
6010,1967576
6010,1955707
6010,1969524
6011,1967225
6012,1969272
6013,1976161
6014,1965218
6014,1955816
6014,1964468
6014,1964451
6014,1958392
6014,1967824
6015,1969214
6015,1969860
6015,32600
6016,1956514
6016,1970059
6016,1964910
6016,1959923
6017,1960540
6017,1964469
6017,1961582
6018,1961037
6018,1955592
6020,1270422
6020,1970025
6020,1970031
6021,549135
6021,1960876
6022,1965471
6022,1963197
6023,1955583
6023,1966760
6023,1964345
6023,1960597
6024,1966952
6024,1957007
6024,1954244
6025,1659496
6026,1968420
6027,1960677
6027,1955908
6027,1954221
6027,1954773
6027,1953739
6027,1956507
6027,1964289
6027,1957101
6027,1148424
6027,19994
6028,1965409
6028,1958520
6028,1967343
6028,1964844
6028,1970812
6028,1968883
6028,1964640
6028,1961043
6030,1960698
6031,1963044
6032,1963352
6032,1962376
6033,1285524
6034,1969013
6035,1962186
6036,1970659
6036,1958990
6037,1960212
6037,54781
6037,1963240
6037,1960398
6038,1955845
6039,1962186
6039,1968979
6039,1954319
6040,1963070
6040,1960295
6041,1960719
6042,1962573
6042,1956291
6043,1966710
6043,1959415
6043,1964586
6044,1960828
6044,1963363
6045,1975801
6045,1968929
6045,1970152
6046,1961549
6046,1963017
6046,1966799
6046,1975943
6046,1964085
6046,1955399
6046,1045065
6046,1976157
6046,1976215
6046,1963068
6046,1960736
6046,1785172
6048,1959008
6049,1736855
6049,1962663
6050,1960660
6050,1967016
6053,1024548
6053,1672250
6053,1578820
6054,1965031
6054,1966393
6054,1965857
6054,1955744
6055,1962495
6056,1959858
6057,1965213
6059,1600845
6059,1969149
6059,1962459
6059,282617
6059,1976036
6060,1962367
6060,1961352
6061,1970043
6061,1968480
6061,1954426
6061,1976234
6061,1964786
6061,1215945
6061,1970531
6061,1964182
6061,1955964
6061,1968711
6061,1969792
6061,1966654
6061,1959500
6061,1957337
6061,1958215
6061,1965296
6061,1954057
6062,1958384
6062,1958870
6062,1956055
6062,1955819
6063,1961256
6063,1958993
6063,1960766
6063,1968203
6063,1964617
6063,1961505
6063,1970194
6064,1954366
6067,1968569
6067,1965061
6067,1969134
6067,1964379
6068,1967608
6068,1963615
6069,1476051
6069,1959347
6070,1967147
6070,1959294
6071,1961355
6071,1959456
6071,1961589
6071,1964408
6071,1961851
6071,1961682
6071,1961288
6071,1970836
6071,1956534
6071,1954158
6071,1958210
6071,1967462
6071,1969749
6072,908984
6072,1968729
6072,1964893
6072,1953924
6073,340657
6073,1137746
6073,1966708
6073,1961435
6075,1976325
6075,1966454
6075,1960836
6076,1970258
6076,1959127
6076,1968713
6076,1967263
6077,1975938
6077,1963697
6077,1958126
6077,1967993
6078,1375634
6078,1966603
6079,1969848
6079,1956888
6079,1963259
6080,1976378
6080,1976356
6081,1959110
6081,1967034
6081,1969584
6081,1969617
6081,1967277
6081,1969990
6081,1958548
6081,1957712
6082,1324295
6082,425023
6082,1967091
6082,1367286
6082,1956493
6084,1967865
6085,1966455
6085,1959266
6086,1966150
6086,331702
6086,1963878
6086,1968057
6086,1966556
6087,1970640
6088,197139
6088,1958575
6088,1969846
6089,1554180
6089,1070644
6089,1463478
6089,1082615
6090,1961403
6090,1963076
6090,1964547
6090,1962759
6091,1958141
6092,1963379
6092,1964066
6092,1239996
6092,1970602
6092,1961791
6092,1966058
6092,109154
6093,1958257
6093,1959321
6093,1967413
6093,1954448
6093,1963726
6095,1957458
6096,1962118
6096,1961808
6096,1963948
6097,1960105
6097,1953978
6097,1966116
6097,1970636
6097,1970237
6097,1976346
6097,1957042
6097,1960472
6097,1965349
6097,1963814
6098,1967592
6098,1970365
6099,1962463
6100,1494509
6100,1955464
6101,1976228
6101,1965988
6101,1958855
6101,1957722
6102,1956212
6104,1443525
6104,1957106
6104,885717
6104,1371375
6105,1969197
6105,1956833
6105,1966954
6105,1959874
6105,1968286
6106,1304443
6107,1955566
6107,1970132
6108,1959961
6108,1954499
6108,1970667
6108,1955243
6108,1965732
6108,43342
6108,21732
6108,38239
6108,9444
6108,42046
6109,1208417
6110,1957415
6110,1959773
6111,269958
6111,1963769
6114,1964376
6114,1958986
6115,1280745
6115,1961059
6116,1966925
6116,1960234
6116,1966067
6116,1965582
6116,1958438
6116,1958774
6116,1958522
6116,1963457
6117,1959014
6118,1963803
6119,1955169
6119,1957044
6119,1966146
6119,1961664
6119,1957150
6120,1955568
6120,1958543
6121,1964947
6122,1417607
6123,1957075
6123,1966720
6123,1970068
6123,1975793
6123,1692406
6124,1964267
6124,1970799
6125,1770147
6125,1326403
6125,1957909
6125,1959418
6125,1959285
6125,1588814
6125,1953673
6126,1965573
6126,1969283
6126,1966528
6127,1958786
6127,109154
6127,1968382
6128,1962350
6129,1955646
6129,1968597
6130,1961451
6130,1009644
6131,1963131
6132,1913719
6134,1969692
6135,1961967
6135,1962653
6135,1961616
6135,1299620
6135,1967199
6136,1959047
6136,1953768
6136,1956403
6136,1963176
6136,1968622
6136,1965658
6136,1957664
6137,1965646
6138,1959945
6140,1970808
6140,1956953
6140,1958970
6141,1958514
6142,1958811
6143,1968861
6143,1955371
6143,1966657
6143,1958047
6143,1955907
6143,1958692
6143,1970775
6143,1969057
6143,1955548
6143,1960288
6143,1959111
6143,1955540
6144,1954131
6144,1958643
6144,1967217
6144,1966368
6144,1964063
6144,1968467
6144,1956751
6144,1969910
6144,1709407
6145,1955943
6145,1970646
6146,1965969
6146,1968784
6146,1962509
6146,1962183
6146,1955396
6146,1957842
6146,1959694
6146,1966758
6146,1961590
6147,1970115
6147,1966756
6147,1966695
6147,728459
6147,1961526
6147,1956358
6148,1961323
6148,1968315
6148,1960408
6148,1963623
6149,1964756
6149,1953797
6149,1968324
6149,1976284
6149,1976286
6150,1959506
6150,1963565
6150,1963137
6151,1965109
6153,1503920
6154,1964055
6154,850110
6154,639857
6155,1957221
6155,1957211
6156,1959234
6157,1490773
6157,1954442
6157,1963809
6157,1963772
6158,1965253
6158,835154
6158,1829908
6158,1957641
6158,1963969
6159,1966706
6160,574563
6160,1969885
6160,1965034
6160,1969512
6161,1969816
6161,1965293
6162,1968236
6162,1970271
6162,1966240
6162,1957100
6162,1959025
6162,1489363
6163,1963016
6163,1958526
6164,1955290
6164,1957537
6164,1969313
6164,1953955
6164,1956450
6164,1959797
6164,1958478
6164,1966938
6164,1963225
6164,1955533
6164,1956476
6166,1970739
6167,1967449
6168,1962091
6168,1553773
6168,1954125
6170,1969026
6170,1957646
6170,1969674
6170,1960962
6170,1960837
6170,1960802
6170,1955790
6170,1955854
6170,1959151
6170,1968360
6171,1959675
6172,1960879
6172,1969966
6172,1964302
6172,1958693
6172,1967492
6172,1962763
6172,1959597
6172,1657950
6173,1960104
6173,1956079
6173,1963604
6173,1650099
6174,1960118
6174,1962872
6174,1954918
6174,1966621
6175,1070897
6175,1014968
6175,1960673
6175,1956821
6175,895275
6175,1963016
6175,1957217
6176,1962440
6176,1957023
6176,1958704
6176,1967835
6176,1958718
6176,1958816
6176,1963612
6179,1956282
6179,1957809
6179,1961583
6181,1958508
6182,1968748
6183,1958682
6183,1213298
6183,1959067
6183,1265913
6183,1962132
6183,1961793
6183,1967988
6183,1968308
6184,1963334
6184,1285524
6184,1925366
6185,1957879
6186,1968899
6187,1960013
6187,1970784
6187,1955507
6188,1967969
6188,1965908
6188,1959522
6188,1967953
6189,1081185
6189,1959275
6189,1816807
6190,1036749
6190,1967676
6190,1967803
6190,1969828
6190,1963328
6190,1962595
6190,1962658
6191,1955146
6192,800037
6192,1975847
6192,1675363
6193,1961621
6193,1976056
6194,1976284
6194,1961374
6195,1957455
6195,1966137
6195,1962081
6195,1970052
6195,1962673
6195,639289
6196,1969131
6196,1967545
6196,1165804
6197,1968220
6197,1975777
6197,429675
6197,650183
6197,1959133
6197,1975937
6197,1960721
6197,1975849
6197,1964680
6197,1968254
6197,1955461
6198,1953980
6198,1967955
6199,1280745
6199,1961059
6200,1961323
6200,1962992
6200,210361
6200,1962186
6200,1968315
6200,1954319
6201,1956950
6201,1962415
6201,1961730
6201,1956101
6201,1968503
6201,1963771
6201,1968842
6202,1969733
6202,1965292
6203,1967950
6203,1959678
6203,109154
6203,1958810
6203,1964340
6203,1959725
6203,1959560
6203,49353
6204,1490773
6204,1962315
6204,1976227
6204,49821
6204,1540548
6204,1965579
6205,8105
